epoch,samples,train_loss,validation_loss,CER,WER,character_accuracy,word_accuracy,blank_percentage,unique_predicted_characters,unique_predicted_sequences,average_prediction_length,learning_rate,training_time
50,126419,0.25021474957239837,3.489625182690371,0.618169998579386,0.9941369201586481,0.38183000142061396,0.005863079841351926,88.68833264917714,55,11431,8.173650629418866,0.0001,174.19214296340942
51,126419,0.24191351788190613,3.4964411521417706,0.6484399576441534,0.9950853595447491,0.3515600423558466,0.004914640455250918,87.80623763854163,56,11514,8.783066045869978,0.0001,176.4435155391693
52,126419,0.236133135765625,3.531872827487872,0.6321049668275568,0.9954302465942404,0.3678950331724432,0.004569753405759602,88.13953054446392,56,11497,8.563459217106397,0.0001,174.09369540214539
53,126419,0.22904207627966686,3.5707566278368317,0.6188366429948126,0.9952578030694947,0.38116335700518744,0.00474219693050526,88.72821584505728,54,11470,8.13838592860838,0.0001,176.1889259815216
54,126419,0.2222267032269284,3.5956518492422815,0.6431798936947317,0.9957751336437317,0.3568201063052683,0.0042248663562682864,87.95527484419898,57,11526,8.679858596309709,0.0001,173.5986042022705
55,126419,0.21748539392434021,3.609410362795365,0.6265436714493587,0.9948266942576306,0.37345632855064126,0.005173305742369405,88.37323207821771,55,11492,8.392395240558717,0.0001,173.6546938419342
56,126419,0.21155164716093489,3.66647605790908,0.6489868521957967,0.9967235730298327,0.35101314780420334,0.003276426970167279,87.52892114788969,56,11531,8.918520434557683,0.0001,174.05261492729187
57,126419,0.20707996038828913,3.6940921062280325,0.6489099793940546,0.9953440248318676,0.3510900206059454,0.004655975168132431,87.67725864835616,54,11514,8.869805138817037,0.0001,174.60294651985168
58,126419,0.20204411446482465,3.7133868312047533,0.6369340839011021,0.9958613554061045,0.36306591609889793,0.0041386445938954575,87.98991025114752,56,11498,8.634333505776858,0.0001,173.89014959335327
59,126419,0.19869629195432847,3.728114551749111,0.6455104215787772,0.9955164683566132,0.35448957842122275,0.004483531643386773,87.83399261111319,58,11517,8.731850319020522,0.0001,173.81421875953674
60,126419,0.1945016046972312,3.7394104969402977,0.6399699814076377,0.9956889118813589,0.3600300185923623,0.004311088118641115,88.0723588461395,57,11524,8.579841351957233,0.0001,176.21442532539368
61,126419,0.1911643601763523,3.796889332043566,0.6610544410189015,0.9964649077427142,0.33894555898109846,0.0035350922572857657,87.53102026346232,55,11532,8.971201931367478,0.0001,172.75198531150818
62,126419,0.18778025932841982,3.7744275735429498,0.6716517048791228,0.9963786859803414,0.32834829512087715,0.0036213140196585947,87.17615311415456,55,11558,9.221676151060528,0.0001,175.67726969718933
63,126419,0.18340195095771417,3.8142567554452858,0.6515636338522887,0.9953440248318676,0.34843636614771134,0.004655975168132431,87.62454752397656,54,11537,8.886877047766855,0.0001,173.30791807174683
64,126419,0.18107396847528617,3.851419232765177,0.6469396896584471,0.9956889118813589,0.35306031034155294,0.004311088118641115,88.08355412919356,53,11530,8.591567511639937,0.0001,173.35741305351257
65,126419,0.17829696961092334,3.8313825393182843,0.6453422914341002,0.9968960165545784,0.35465770856589984,0.003103983445421621,87.98699481285219,52,11528,8.635195723400587,0.0001,174.11586022377014
66,126419,0.17583556107326237,3.8578292725828396,0.6431228696369662,0.9962062424555957,0.3568771303630338,0.0037937575444042526,87.91072694704631,57,11529,8.654681841696844,0.0001,173.57253074645996
67,126419,0.17307067657574554,3.9149829999802854,0.6199634804626972,0.9950853595447491,0.3800365195373028,0.004914640455250918,88.65742900324663,54,11473,8.16795999310226,0.0001,173.5874149799347
68,126419,0.17037258393660856,3.88039635955138,0.654147424406869,0.9957751336437317,0.345852575593131,0.0042248663562682864,87.78536310034706,59,11535,8.792722883255733,0.0001,173.94565796852112
69,126419,0.1687393768569603,3.9119178605145333,0.637018082448329,0.9961200206932229,0.362981917551671,0.0038799793067770816,88.08052207336642,56,11510,8.605707880669081,0.0001,175.54636573791504
70,126419,0.16650390879669935,3.9093001171248676,0.6465788648778446,0.9961200206932229,0.35342113512215545,0.0038799793067770816,87.88728682315184,55,11544,8.705897568546302,0.0001,173.9929141998291
71,126419,0.16386558586447278,3.9900253147461524,0.6486358584741764,0.9961200206932229,0.3513641415258236,0.0038799793067770816,87.66466395492033,55,11525,8.839110191412313,0.0001,174.7670383453369
72,126419,0.1609967213300354,3.945814028915952,0.6458711645389047,0.9964649077427142,0.3541288354610953,0.0035350922572857657,87.88238888681569,53,11540,8.706587342645284,0.0001,173.46410536766052
73,126419,0.15948174193678732,3.920076197500728,0.6415923459983592,0.9959475771684774,0.35840765400164076,0.0040524228315226285,87.92005634959136,57,11531,8.686152784962925,0.0001,173.91157793998718
74,126419,0.1577509785765441,4.008447551201854,0.6419960044603745,0.9959475771684774,0.3580039955396255,0.0040524228315226285,87.82746202933164,56,11525,8.713916192446973,0.0001,173.78290796279907
75,126419,0.1561046848075959,3.9927931712021842,0.6396552203263337,0.9955164683566132,0.3603447796736663,0.004483531643386773,88.1629706683584,55,11513,8.51370926021728,0.0001,173.54438638687134
76,126419,0.15403610836668305,4.0285705981504165,0.6400459171271707,0.9953440248318676,0.35995408287282926,0.004655975168132431,88.06699443967608,54,11525,8.60174167959993,0.0001,177.45501732826233
77,126419,0.1533921429054386,4.027254899999655,0.6474067299093031,0.9961200206932229,0.35259327009069685,0.0038799793067770816,87.7409318207262,56,11525,8.782979824107604,0.0001,174.39287543296814
78,126419,0.1525159130286368,4.040019039280159,0.6343371427269866,0.9953440248318676,0.3656628572730134,0.004655975168132431,88.1155073329104,52,11491,8.5583721331264,0.0001,174.8667185306549
79,126419,0.15036134757205252,4.037746345372896,0.6313472740483818,0.9952578030694947,0.36865272595161824,0.00474219693050526,88.43783819084226,56,11497,8.32100362131402,0.0001,173.63150000572205
80,126419,0.14836273970512823,4.02990537569871,0.6541535411230729,0.9962924642179686,0.3458464588769271,0.0037075357820314236,87.49860058961823,55,11541,8.960682876357993,0.0001,173.24163126945496
